query_id,target_id,score
q_80236cba65d9,g_0e83f250306f,0.5543498992919922
q_80236cba65d9,g_1307a0fd7c6b,0.6046394109725952
q_80236cba65d9,g_fd816175409d,0.5275817513465881
q_80236cba65d9,g_687f1f38b2c3,0.5245034694671631
q_80236cba65d9,g_d889b7fc777b,0.5786998271942139
q_80236cba65d9,g_de34db7b1c7f,0.6279165148735046
q_80236cba65d9,g_31e014b88352,0.5347728133201599
q_80236cba65d9,g_9053723af4c5,0.5693979263305664
q_80236cba65d9,g_1a5aac51a659,0.5064685344696045
q_80236cba65d9,g_9196ee89c94d,0.6741479635238647
q_80236cba65d9,g_858dc785cf2d,0.5535483956336975
q_80236cba65d9,g_130a37598824,0.6158046722412109
q_80236cba65d9,g_cfe6c79baec5,0.5295987725257874
q_80236cba65d9,g_0b251252e181,0.5225620269775391
q_80236cba65d9,g_efaf352ea572,0.5275271534919739
q_80236cba65d9,g_cdab0312f9ba,0.5348688364028931
q_3067b9f82c24,g_f9d76f64d617,0.45832526683807373
q_3067b9f82c24,g_7944a8a0c287,0.46326035261154175
q_3067b9f82c24,g_13da2f95f620,0.5013096928596497
q_3067b9f82c24,g_9f1cf15a2d25,0.5155872702598572
q_3067b9f82c24,g_a6bf3a75923e,0.4121440052986145
q_3067b9f82c24,g_6fa85c5d715e,0.4793685972690582
q_3067b9f82c24,g_aff5d510e717,0.45044729113578796
q_3067b9f82c24,g_50b48a5cc083,0.47457459568977356
q_3067b9f82c24,g_435a82857e20,0.6302787065505981
q_3067b9f82c24,g_87349afa09f2,0.5272163152694702
q_3067b9f82c24,g_97e267815836,0.4575081765651703
q_3067b9f82c24,g_db4a8dbe790b,0.6299108266830444
q_3067b9f82c24,g_da1e5df4bc02,0.5724155306816101
q_3067b9f82c24,g_19b453348e54,0.5220674872398376
q_3067b9f82c24,g_da5aa13b1968,0.6080067157745361
q_3067b9f82c24,g_d648ead5c900,0.5789783000946045
q_3067b9f82c24,g_bf9a2a253bcd,0.49910181760787964
q_3067b9f82c24,g_0543c42a8f32,0.5178783535957336
q_3067b9f82c24,g_626dcdad119a,0.5008925199508667
q_3067b9f82c24,g_8f1a5d85202c,0.54420006275177
q_3067b9f82c24,g_671004fc2775,0.4694869816303253
q_3067b9f82c24,g_68971be96048,0.5533246397972107
q_3067b9f82c24,g_018969561d96,0.48561203479766846
q_3067b9f82c24,g_e9acdf8b8ddc,0.47153225541114807
q_3067b9f82c24,g_0e83f250306f,0.46924710273742676
q_3067b9f82c24,g_1307a0fd7c6b,0.6488773226737976
q_3067b9f82c24,g_fd816175409d,0.45607027411460876
q_3067b9f82c24,g_687f1f38b2c3,0.45784807205200195
q_3067b9f82c24,g_d889b7fc777b,0.48624733090400696
q_3067b9f82c24,g_de34db7b1c7f,0.5351508855819702
q_3067b9f82c24,g_31e014b88352,0.4623713791370392
q_3067b9f82c24,g_9053723af4c5,0.48884010314941406
q_3067b9f82c24,g_1a5aac51a659,0.4414403438568115
q_3067b9f82c24,g_9196ee89c94d,0.5228168964385986
q_3067b9f82c24,g_858dc785cf2d,0.48816391825675964
q_3067b9f82c24,g_130a37598824,0.5400959849357605
q_3067b9f82c24,g_cfe6c79baec5,0.45522913336753845
q_3067b9f82c24,g_0b251252e181,0.45720306038856506
q_3067b9f82c24,g_efaf352ea572,0.4594736099243164
q_3067b9f82c24,g_cdab0312f9ba,0.4504127502441406
q_976703e4e366,g_f9d76f64d617,0.5004494786262512
q_976703e4e366,g_7944a8a0c287,0.506089985370636
q_976703e4e366,g_13da2f95f620,0.5407238602638245
q_976703e4e366,g_9f1cf15a2d25,0.5668453574180603
q_976703e4e366,g_a6bf3a75923e,0.44004759192466736
q_976703e4e366,g_6fa85c5d715e,0.5095396637916565
q_976703e4e366,g_aff5d510e717,0.4787227213382721
q_976703e4e366,g_50b48a5cc083,0.5452578663825989
q_976703e4e366,g_435a82857e20,0.7109271287918091
q_976703e4e366,g_87349afa09f2,0.5990559458732605
q_976703e4e366,g_97e267815836,0.4949489235877991
q_976703e4e366,g_db4a8dbe790b,0.7780112028121948
q_976703e4e366,g_da1e5df4bc02,0.6462392807006836
q_976703e4e366,g_19b453348e54,0.5456719994544983
q_976703e4e366,g_da5aa13b1968,0.6611465811729431
q_976703e4e366,g_d648ead5c900,0.6459280848503113
q_976703e4e366,g_bf9a2a253bcd,0.5530620217323303
q_976703e4e366,g_0543c42a8f32,0.587617814540863
q_976703e4e366,g_626dcdad119a,0.543674111366272
q_976703e4e366,g_8f1a5d85202c,0.6165128350257874
q_976703e4e366,g_671004fc2775,0.524681031703949
q_976703e4e366,g_68971be96048,0.5995274186134338
q_976703e4e366,g_018969561d96,0.5357303619384766
q_976703e4e366,g_e9acdf8b8ddc,0.520901620388031
q_976703e4e366,g_0e83f250306f,0.5208470821380615
q_976703e4e366,g_1307a0fd7c6b,0.5951710343360901
q_976703e4e366,g_fd816175409d,0.4860781133174896
q_976703e4e366,g_687f1f38b2c3,0.5118676424026489
q_976703e4e366,g_d889b7fc777b,0.5273298025131226
q_976703e4e366,g_de34db7b1c7f,0.612764298915863
q_976703e4e366,g_31e014b88352,0.5109528303146362
q_976703e4e366,g_9053723af4c5,0.5434005260467529
q_976703e4e366,g_1a5aac51a659,0.48439428210258484
q_976703e4e366,g_9196ee89c94d,0.5914431810379028
q_976703e4e366,g_858dc785cf2d,0.5407366752624512
q_976703e4e366,g_130a37598824,0.6040055751800537
q_976703e4e366,g_cfe6c79baec5,0.5099146962165833
q_976703e4e366,g_0b251252e181,0.5044950842857361
q_976703e4e366,g_efaf352ea572,0.5117982029914856
q_976703e4e366,g_cdab0312f9ba,0.498111367225647
q_c1176941773a,g_f9d76f64d617,0.5518243908882141
q_c1176941773a,g_7944a8a0c287,0.5636792182922363
q_c1176941773a,g_13da2f95f620,0.5861882567405701
q_c1176941773a,g_9f1cf15a2d25,0.6200644373893738
q_c1176941773a,g_a6bf3a75923e,0.481871098279953
q_c1176941773a,g_6fa85c5d715e,0.5670891404151917
q_c1176941773a,g_aff5d510e717,0.5246568918228149
q_c1176941773a,g_50b48a5cc083,0.5744502544403076
q_c1176941773a,g_435a82857e20,0.7303727865219116
q_c1176941773a,g_87349afa09f2,0.6407272219657898
q_c1176941773a,g_97e267815836,0.533538818359375
q_c1176941773a,g_db4a8dbe790b,0.7339447140693665
q_c1176941773a,g_da1e5df4bc02,0.6713610887527466
q_c1176941773a,g_19b453348e54,0.589580774307251
q_c1176941773a,g_da5aa13b1968,0.6984681487083435
q_c1176941773a,g_d648ead5c900,0.683740496635437
q_c1176941773a,g_bf9a2a253bcd,0.59958815574646
q_c1176941773a,g_0543c42a8f32,0.6401621103286743
q_c1176941773a,g_626dcdad119a,0.5991233587265015
q_c1176941773a,g_8f1a5d85202c,0.661598265171051
q_c1176941773a,g_671004fc2775,0.569271445274353
q_c1176941773a,g_68971be96048,0.6308565735816956
q_c1176941773a,g_018969561d96,0.5834034085273743
q_c1176941773a,g_e9acdf8b8ddc,0.5715340971946716
q_c1176941773a,g_0e83f250306f,0.5524930357933044
q_c1176941773a,g_1307a0fd7c6b,0.6185471415519714
q_c1176941773a,g_fd816175409d,0.5498468279838562
q_c1176941773a,g_687f1f38b2c3,0.5470072031021118
q_c1176941773a,g_d889b7fc777b,0.5833573937416077
q_c1176941773a,g_de34db7b1c7f,0.6122184991836548
q_c1176941773a,g_31e014b88352,0.5577309727668762
q_c1176941773a,g_9053723af4c5,0.5709923505783081
q_c1176941773a,g_1a5aac51a659,0.536185622215271
q_c1176941773a,g_9196ee89c94d,0.6307060122489929
q_c1176941773a,g_858dc785cf2d,0.5822914838790894
q_c1176941773a,g_130a37598824,0.704479455947876
q_c1176941773a,g_cfe6c79baec5,0.5512285232543945
q_c1176941773a,g_0b251252e181,0.5520460605621338
q_c1176941773a,g_efaf352ea572,0.5509821176528931
q_c1176941773a,g_cdab0312f9ba,0.5333881378173828
q_01809f78e5b6,g_f9d76f64d617,0.6767401695251465
q_01809f78e5b6,g_7944a8a0c287,0.793347954750061
q_01809f78e5b6,g_13da2f95f620,0.6114692091941833
q_01809f78e5b6,g_9f1cf15a2d25,0.7424334287643433
q_01809f78e5b6,g_a6bf3a75923e,0.6064155697822571
q_01809f78e5b6,g_6fa85c5d715e,0.6677621603012085
q_01809f78e5b6,g_aff5d510e717,0.6260982751846313
q_01809f78e5b6,g_50b48a5cc083,0.6864640712738037
q_01809f78e5b6,g_435a82857e20,0.6731582283973694
q_01809f78e5b6,g_87349afa09f2,0.6941035985946655
q_01809f78e5b6,g_97e267815836,0.5882254242897034
q_01809f78e5b6,g_db4a8dbe790b,0.6649847626686096
q_01809f78e5b6,g_da1e5df4bc02,0.635068953037262
q_01809f78e5b6,g_19b453348e54,0.6108694076538086
q_01809f78e5b6,g_da5aa13b1968,0.6410356760025024
q_01809f78e5b6,g_d648ead5c900,0.6680302619934082
q_01809f78e5b6,g_bf9a2a253bcd,0.6454787254333496
q_01809f78e5b6,g_0543c42a8f32,0.6450484991073608
q_01809f78e5b6,g_626dcdad119a,0.6020721793174744
q_01809f78e5b6,g_8f1a5d85202c,0.6558104753494263
q_01809f78e5b6,g_671004fc2775,0.6623300313949585
q_01809f78e5b6,g_68971be96048,0.6159883737564087
q_01809f78e5b6,g_018969561d96,0.6895588040351868
q_01809f78e5b6,g_e9acdf8b8ddc,0.691952109336853
q_01809f78e5b6,g_0e83f250306f,0.596699059009552
q_01809f78e5b6,g_1307a0fd7c6b,0.6148746609687805
q_01809f78e5b6,g_fd816175409d,0.6602329015731812
q_01809f78e5b6,g_687f1f38b2c3,0.6731065511703491
q_01809f78e5b6,g_d889b7fc777b,0.6296715140342712
q_01809f78e5b6,g_de34db7b1c7f,0.6311686635017395
q_01809f78e5b6,g_31e014b88352,0.6451833248138428
q_01809f78e5b6,g_9053723af4c5,0.5943921208381653
q_01809f78e5b6,g_1a5aac51a659,0.6612590551376343
q_01809f78e5b6,g_9196ee89c94d,0.6283108592033386
q_01809f78e5b6,g_858dc785cf2d,0.6900300979614258
q_01809f78e5b6,g_130a37598824,0.6487916111946106
q_01809f78e5b6,g_cfe6c79baec5,0.6937858462333679
q_01809f78e5b6,g_0b251252e181,0.6699174642562866
q_01809f78e5b6,g_efaf352ea572,0.6414716243743896
q_01809f78e5b6,g_cdab0312f9ba,0.6422041058540344
q_258d9262bda5,g_f9d76f64d617,0.6309622526168823
q_258d9262bda5,g_7944a8a0c287,0.6566116809844971
q_258d9262bda5,g_13da2f95f620,0.614216685295105
q_258d9262bda5,g_9f1cf15a2d25,0.7038543820381165
q_258d9262bda5,g_a6bf3a75923e,0.5653588175773621
q_258d9262bda5,g_6fa85c5d715e,0.6454890966415405
q_258d9262bda5,g_aff5d510e717,0.5794583559036255
q_258d9262bda5,g_50b48a5cc083,0.655373752117157
q_258d9262bda5,g_435a82857e20,0.700203537940979
q_258d9262bda5,g_87349afa09f2,0.68649822473526
q_258d9262bda5,g_97e267815836,0.5808592438697815
q_258d9262bda5,g_db4a8dbe790b,0.6987409591674805
q_258d9262bda5,g_da1e5df4bc02,0.6571323871612549
q_258d9262bda5,g_19b453348e54,0.598163902759552
q_258d9262bda5,g_da5aa13b1968,0.6608871221542358
q_258d9262bda5,g_d648ead5c900,0.707737386226654
q_258d9262bda5,g_bf9a2a253bcd,0.6450230479240417
q_258d9262bda5,g_0543c42a8f32,0.6536087989807129
q_258d9262bda5,g_626dcdad119a,0.60861736536026
q_258d9262bda5,g_8f1a5d85202c,0.6728069186210632
q_258d9262bda5,g_671004fc2775,0.662938117980957
q_258d9262bda5,g_68971be96048,0.6250652074813843
q_258d9262bda5,g_018969561d96,0.7349200248718262
q_258d9262bda5,g_e9acdf8b8ddc,0.659228503704071
q_258d9262bda5,g_0e83f250306f,0.6023433208465576
q_258d9262bda5,g_1307a0fd7c6b,0.6142433881759644
q_258d9262bda5,g_fd816175409d,0.639519453048706
q_258d9262bda5,g_687f1f38b2c3,0.6400337815284729
q_258d9262bda5,g_d889b7fc777b,0.621441662311554
q_258d9262bda5,g_de34db7b1c7f,0.6465038657188416
q_258d9262bda5,g_31e014b88352,0.622750461101532
q_258d9262bda5,g_9053723af4c5,0.6013402342796326
q_258d9262bda5,g_1a5aac51a659,0.6090738773345947
q_258d9262bda5,g_9196ee89c94d,0.6338931918144226
q_258d9262bda5,g_858dc785cf2d,0.6646404266357422
q_258d9262bda5,g_130a37598824,0.6545361876487732
q_258d9262bda5,g_cfe6c79baec5,0.640848696231842
q_258d9262bda5,g_0b251252e181,0.6362417340278625
q_258d9262bda5,g_efaf352ea572,0.6055678129196167
q_258d9262bda5,g_cdab0312f9ba,0.6224595904350281
q_b6976749a658,g_f9d76f64d617,0.5857897996902466
q_b6976749a658,g_7944a8a0c287,0.6106722354888916
q_b6976749a658,g_13da2f95f620,0.6151633262634277
q_b6976749a658,g_9f1cf15a2d25,0.6160670518875122
q_b6976749a658,g_a6bf3a75923e,0.5386921763420105
q_b6976749a658,g_6fa85c5d715e,0.6013649702072144
q_b6976749a658,g_aff5d510e717,0.5505391359329224
q_b6976749a658,g_50b48a5cc083,0.6054447293281555
q_b6976749a658,g_435a82857e20,0.7155867218971252
q_b6976749a658,g_87349afa09f2,0.6740946173667908
q_b6976749a658,g_97e267815836,0.5302815437316895
q_b6976749a658,g_db4a8dbe790b,0.7181066274642944
q_b6976749a658,g_da1e5df4bc02,0.6863689422607422
q_b6976749a658,g_19b453348e54,0.6264771819114685
q_b6976749a658,g_da5aa13b1968,0.6976171731948853
q_b6976749a658,g_d648ead5c900,0.6978722810745239
q_b6976749a658,g_bf9a2a253bcd,0.6209540367126465
q_b6976749a658,g_0543c42a8f32,0.6619324088096619
q_b6976749a658,g_626dcdad119a,0.6125465035438538
q_b6976749a658,g_8f1a5d85202c,0.7385233640670776
q_b6976749a658,g_671004fc2775,0.5990535020828247
q_b6976749a658,g_68971be96048,0.6549791097640991
q_b6976749a658,g_018969561d96,0.6212139129638672
q_b6976749a658,g_e9acdf8b8ddc,0.6222118735313416
q_b6976749a658,g_0e83f250306f,0.6063467264175415
q_b6976749a658,g_1307a0fd7c6b,0.6225833892822266
q_b6976749a658,g_fd816175409d,0.5850490927696228
q_b6976749a658,g_687f1f38b2c3,0.5898608565330505
q_b6976749a658,g_d889b7fc777b,0.6091129779815674
q_b6976749a658,g_de34db7b1c7f,0.6392139196395874
q_b6976749a658,g_31e014b88352,0.594571590423584
q_b6976749a658,g_9053723af4c5,0.610318124294281
q_b6976749a658,g_1a5aac51a659,0.5616263151168823
q_b6976749a658,g_9196ee89c94d,0.6567233800888062
q_b6976749a658,g_858dc785cf2d,0.6185985803604126
q_b6976749a658,g_130a37598824,0.6700733304023743
q_b6976749a658,g_cfe6c79baec5,0.5977367162704468
q_b6976749a658,g_0b251252e181,0.5808572769165039
q_b6976749a658,g_efaf352ea572,0.557381272315979
q_b6976749a658,g_cdab0312f9ba,0.5615332722663879
q_e193cffc131f,g_f9d76f64d617,0.6918200254440308
q_e193cffc131f,g_7944a8a0c287,0.7007398009300232
q_e193cffc131f,g_13da2f95f620,0.6185019016265869
q_e193cffc131f,g_9f1cf15a2d25,0.7251076102256775
q_e193cffc131f,g_a6bf3a75923e,0.6327498555183411
q_e193cffc131f,g_6fa85c5d715e,0.6751328110694885
q_e193cffc131f,g_aff5d510e717,0.6196625232696533
q_e193cffc131f,g_50b48a5cc083,0.6734095215797424
q_e193cffc131f,g_435a82857e20,0.651681125164032
q_e193cffc131f,g_87349afa09f2,0.6868166327476501
q_e193cffc131f,g_97e267815836,0.6030222177505493
q_e193cffc131f,g_db4a8dbe790b,0.6521596908569336
q_e193cffc131f,g_da1e5df4bc02,0.6438142657279968
q_e193cffc131f,g_19b453348e54,0.6203474402427673
q_e193cffc131f,g_da5aa13b1968,0.6457660794258118
q_e193cffc131f,g_d648ead5c900,0.6489365696907043
q_e193cffc131f,g_bf9a2a253bcd,0.6441733837127686
q_e193cffc131f,g_0543c42a8f32,0.649097740650177
q_e193cffc131f,g_626dcdad119a,0.6071270704269409
q_e193cffc131f,g_8f1a5d85202c,0.6498441100120544
q_e193cffc131f,g_671004fc2775,0.6830871105194092
q_e193cffc131f,g_68971be96048,0.6273582577705383
q_e193cffc131f,g_018969561d96,0.6846159100532532
q_e193cffc131f,g_e9acdf8b8ddc,0.7002952098846436
q_e193cffc131f,g_0e83f250306f,0.6137319803237915
q_e193cffc131f,g_1307a0fd7c6b,0.6170120239257812
q_e193cffc131f,g_fd816175409d,0.6709182858467102
q_e193cffc131f,g_687f1f38b2c3,0.6841241121292114
q_e193cffc131f,g_d889b7fc777b,0.6337737441062927
q_e193cffc131f,g_de34db7b1c7f,0.6314424276351929
q_e193cffc131f,g_31e014b88352,0.6504864692687988
q_e193cffc131f,g_9053723af4c5,0.5967915654182434
q_e193cffc131f,g_1a5aac51a659,0.7173436880111694
q_e193cffc131f,g_9196ee89c94d,0.6367141008377075
q_e193cffc131f,g_858dc785cf2d,0.6997867226600647
q_e193cffc131f,g_130a37598824,0.6514542102813721
q_e193cffc131f,g_cfe6c79baec5,0.6769596934318542
q_e193cffc131f,g_0b251252e181,0.6699975728988647
q_e193cffc131f,g_efaf352ea572,0.651479184627533
q_e193cffc131f,g_cdab0312f9ba,0.6142712235450745
q_f2cdb76517a1,g_f9d76f64d617,0.617462158203125
q_f2cdb76517a1,g_7944a8a0c287,0.6282802820205688
q_f2cdb76517a1,g_13da2f95f620,0.6322429776191711
q_f2cdb76517a1,g_9f1cf15a2d25,0.6891989707946777
q_f2cdb76517a1,g_a6bf3a75923e,0.555282473564148
q_f2cdb76517a1,g_6fa85c5d715e,0.6281852126121521
q_f2cdb76517a1,g_aff5d510e717,0.5779569149017334
q_f2cdb76517a1,g_50b48a5cc083,0.6348747611045837
q_f2cdb76517a1,g_435a82857e20,0.748232901096344
q_f2cdb76517a1,g_87349afa09f2,0.6990659832954407
q_f2cdb76517a1,g_97e267815836,0.6000049114227295
q_f2cdb76517a1,g_db4a8dbe790b,0.7355771064758301
q_f2cdb76517a1,g_da1e5df4bc02,0.6809174418449402
q_f2cdb76517a1,g_19b453348e54,0.6285581588745117
q_f2cdb76517a1,g_da5aa13b1968,0.6978016495704651
q_f2cdb76517a1,g_d648ead5c900,0.7086735367774963
q_f2cdb76517a1,g_bf9a2a253bcd,0.7355228066444397
q_f2cdb76517a1,g_0543c42a8f32,0.6851339936256409
q_f2cdb76517a1,g_626dcdad119a,0.647861897945404
q_f2cdb76517a1,g_8f1a5d85202c,0.6906481981277466
q_f2cdb76517a1,g_671004fc2775,0.6523245573043823
q_f2cdb76517a1,g_68971be96048,0.6566244959831238
q_f2cdb76517a1,g_018969561d96,0.652928352355957
q_f2cdb76517a1,g_e9acdf8b8ddc,0.6237638592720032
q_f2cdb76517a1,g_0e83f250306f,0.5935776233673096
q_f2cdb76517a1,g_1307a0fd7c6b,0.6475188136100769
q_f2cdb76517a1,g_fd816175409d,0.620138943195343
q_f2cdb76517a1,g_687f1f38b2c3,0.6142579317092896
q_f2cdb76517a1,g_d889b7fc777b,0.6513698101043701
q_f2cdb76517a1,g_de34db7b1c7f,0.6553900837898254
q_f2cdb76517a1,g_31e014b88352,0.6142787933349609
q_f2cdb76517a1,g_9053723af4c5,0.6198166012763977
q_f2cdb76517a1,g_1a5aac51a659,0.5991324782371521
q_f2cdb76517a1,g_9196ee89c94d,0.669130802154541
q_f2cdb76517a1,g_858dc785cf2d,0.6591103076934814
q_f2cdb76517a1,g_130a37598824,0.6896593570709229
q_f2cdb76517a1,g_cfe6c79baec5,0.6111587882041931
q_f2cdb76517a1,g_0b251252e181,0.6259953379631042
q_f2cdb76517a1,g_efaf352ea572,0.6064146757125854
q_f2cdb76517a1,g_cdab0312f9ba,0.6013661026954651
q_1d0297f0e6eb,g_f9d76f64d617,0.6866862773895264
q_1d0297f0e6eb,g_7944a8a0c287,0.6712737083435059
q_1d0297f0e6eb,g_13da2f95f620,0.610688328742981
q_1d0297f0e6eb,g_9f1cf15a2d25,0.6872124671936035
q_1d0297f0e6eb,g_a6bf3a75923e,0.74452805519104
q_1d0297f0e6eb,g_6fa85c5d715e,0.6582874655723572
q_1d0297f0e6eb,g_aff5d510e717,0.598385751247406
q_1d0297f0e6eb,g_50b48a5cc083,0.6552227735519409
q_1d0297f0e6eb,g_435a82857e20,0.6162912845611572
q_1d0297f0e6eb,g_87349afa09f2,0.64437335729599
q_1d0297f0e6eb,g_97e267815836,0.5859398245811462
q_1d0297f0e6eb,g_db4a8dbe790b,0.614678680896759
q_1d0297f0e6eb,g_da1e5df4bc02,0.6216002702713013
q_1d0297f0e6eb,g_19b453348e54,0.6019463539123535
q_1d0297f0e6eb,g_da5aa13b1968,0.6126567125320435
q_1d0297f0e6eb,g_d648ead5c900,0.6335476636886597
q_1d0297f0e6eb,g_bf9a2a253bcd,0.6256876587867737
q_1d0297f0e6eb,g_0543c42a8f32,0.6229851245880127
q_1d0297f0e6eb,g_626dcdad119a,0.5780182480812073
q_1d0297f0e6eb,g_8f1a5d85202c,0.6236940026283264
q_1d0297f0e6eb,g_671004fc2775,0.661458432674408
q_1d0297f0e6eb,g_68971be96048,0.6057881116867065
q_1d0297f0e6eb,g_018969561d96,0.6899222731590271
q_1d0297f0e6eb,g_e9acdf8b8ddc,0.6963585019111633
